"Datum","Umsatz_letzte_1_Tage","Umsatz_letzte_3_Tage","Umsatz_letzte_7_Tage","Umsatz_letzte_30_Tage"
2014-08-02,294.997417576088,330.717395742574,317.201182260567,280.61888232505
2014-08-03,358.304190161342,335.221753897154,324.366451462889,285.209112688977
2014-08-04,316.208845109754,323.170150949062,320.777565769968,289.015641773124
2014-08-05,316.547853806494,330.35362969253,324.677350543779,290.806170370158
2014-08-06,380.670799872378,334.747621005054,336.791055922841,294.364479816598
2014-08-07,343.752760997553,344.584733822125,336.31318344299,298.227907051203
2014-08-08,334.815419263966,351.10886434265,333.700459825456,301.837167245904
2014-08-09,434.447863136344,366.473739560926,351.776363597892,307.380870812579
2014-08-10,489.569125211969,413.08808074716,367.980485899112,314.531840509112
2014-08-11,347.436996164635,417.942533401264,372.859884501438,317.197846486054
2014-08-12,319.179220957002,377.95411331829,373.271035618705,317.768702404937
2014-08-13,315.24981666614,327.288677929259,363.583000716356,317.570201085871
2014-08-14,325.579210436846,320.00274935333,360.829432449582,319.770631621864
2014-08-15,318.786464641242,319.871830581409,358.40080296129,321.510821626296
2014-08-16,347.351688040439,330.572454372842,347.829220158218,323.765891406649
2014-08-17,386.792190583231,350.976781088304,337.196512498505,327.608508632934
2014-08-18,NA,367.071939311835,335.489765220817,329.329899941943
2014-08-19,424.117426866677,405.454808724954,352.979466205762,332.772672652513
2014-08-20,296.634604839877,360.376015853277,349.876930901385,331.140694399165
2014-08-21,304.559556908984,341.770529538513,346.373655313408,331.806107176314
2014-08-22,319.99105865564,307.061740134834,346.574420982475,333.516241499431
2014-08-23,338.797794585582,321.116136716735,345.148772073332,335.74031424378
2014-08-24,394.986011809519,351.258288350247,346.51440894438,340.019278848823
2014-08-25,397.852381764932,377.212062720011,353.848405061602,344.43648306272
2014-08-26,251.504837613401,348.114410395951,329.189463739705,342.311176783698
2014-08-27,237.479881743378,295.61236704057,320.738789011634,338.653476464424
2014-08-28,269.344809456579,252.776509604453,315.708110804147,337.886888434326
2014-08-29,254.716158953736,253.846950051231,306.383125132447,336.557308554793
2014-08-30,253.763650269084,259.274872893133,294.23539023009,333.256020624939
2014-08-31,300.724723619653,269.734844280824,280.769491917252,331.451591622124
2014-09-01,320.011204346228,291.499859411655,269.64932371458,332.332358761918
2014-09-02,299.251546159908,307.191844604931,275.800244899498,330.472909064009
2014-09-03,227.603844944772,281.077245078188,274.347886546762,327.330887781563
2014-09-04,248.293157006332,255.463656742511,271.252055304078,324.910508462408
2014-09-05,247.883917426842,241.260306459315,270.247313903064,320.627592118621
2014-09-06,275.388555139901,257.188543191025,273.427446972302,318.220401771521
2014-09-07,301.771161924786,275.014544830509,273.581334958351,317.056871583522
2014-09-08,271.245063277116,282.801593447267,266.409843624658,312.171396004897
2014-09-09,206.73827250398,259.91816590196,254.131996031961,303.582808960919
2014-09-10,215.737081243921,231.240139008339,252.436744074697,299.009895248394
2014-09-11,260.440575371365,225.295647873212,253.987722325535,297.225811975309
2014-09-12,225.911729741465,232.143311172314,250.756518254156,294.102102642278
2014-09-13,216.63067180964,232.46245066007,242.115653058529,290.292713179789
2014-09-14,279.547019888852,240.696473813319,238.847396876774,288.920704622013
2014-09-15,244.781436833135,246.986376177209,234.955687105601,285.334332202177
2014-09-16,192.943783191031,239.090746637673,232.92708573605,278.556415859792
2014-09-17,202.647976583512,213.457732202559,231.002217403636,275.991941559918
2014-09-18,210.184533135567,201.925430970037,224.663878740457,268.764478933867
2014-09-19,219.198982032018,210.677163917032,223.704914781965,266.148410595764
2014-09-20,224.846800744774,218.076771970786,224.878647486984,263.455412076702
2014-09-21,294.545667534996,246.197150103929,227.021311436433,262.595770484789
2014-09-22,295.205473865579,271.532647381783,234.224745298211,261.123056946951
2014-09-23,235.256064796153,277.841426156249,240.416806725495,255.866031484937
2014-09-24,206.285607109511,246.31997600429,240.951752391083,249.350154795977
2014-09-25,192.089014701622,209.49266916002,238.290646739033,247.329208438434
2014-09-26,189.465560337918,195.946727383017,233.918084725194,245.696068254574
2014-09-27,211.188374755319,197.580983264953,231.909492667922,243.717958230722
2014-09-28,238.889494695906,213.181143263048,223.724761368055,243.17963631719
2014-09-29,227.56999539907,225.882621616765,213.778367475922,242.288695675353
2014-09-30,209.208145208286,225.222545101088,210.67088460109,239.175886885851
2014-10-01,219.420387156642,218.732842587999,212.54728175068,235.754430518858
2014-10-02,218.057433268624,215.561988544517,216.257055831681,233.440420729565
2014-10-03,248.270014457042,228.582611627436,224.657692134413,234.138602132007
2014-10-04,314.403375501786,260.243607742484,239.402692241051,236.372055459556
2014-10-05,335.338922010806,299.337437323211,253.181181857465,239.32661642523
2014-10-06,304.188348045141,317.976881852577,264.126660806904,240.299582401759
2014-10-07,257.847546155068,299.124938737005,271.075146656444,238.815676463593
2014-10-08,246.332373450222,269.45608921681,274.919716126956,237.974031537008
2014-10-09,252.340298462179,252.17340602249,279.817268297463,239.514640522083
2014-10-10,252.254371120316,250.309014344239,280.386462106503,240.748332747637
2014-10-11,298.822623733589,265.590274489059,277.552935033912,241.785685406075
2014-10-12,309.895143713561,286.145576364553,273.811202931376,244.622962905132
2014-10-13,300.026166237014,303.206931763374,273.199117371358,247.440378257408
2014-10-14,233.124183671182,281.015164540586,269.563328770786,245.872039196001
2014-10-15,253.549985002166,262.233444970121,270.624742234307,246.168273931441
2014-10-16,268.339734358298,251.671301010548,272.977600454325,248.715434443849
2014-10-17,230.926008145429,250.938575835298,269.84107648743,249.670773347967
2014-10-18,233.472631735897,244.246124746541,261.333407551935,250.457533435816
2014-10-19,314.28809388669,259.562244589339,261.960971862382,253.670003430907
2014-10-20,274.079906146732,273.946877256439,258.254363278056,255.333284018811
2014-10-21,217.52487039708,268.630956810167,256.025889953184,252.731230061449
2014-10-22,213.971402820449,235.192059788087,250.371806784368,249.986835769383
2014-10-23,216.121313622894,215.872528946807,242.912032393596,249.245865790595
2014-10-24,222.115474954829,217.402730466057,241.653384794938,249.777069409565
2014-10-25,206.679947115769,214.453976598952,236.960694217722,249.976119674745
2014-10-26,279.157610459873,234.152819360508,232.081460408441,252.96585467881
2014-10-27,272.108427304728,251.089311695432,232.896854264827,255.109846966048
2014-10-28,191.858849615649,245.858336107155,228.439798776503,253.14666129005
2014-10-29,217.242484198363,227.069920372913,228.572057553719,252.574493099885
2014-10-30,216.024299756583,207.925264803941,228.559619878551,252.797243248522
2014-10-31,200.575851712237,211.001853779207,225.167572769069,251.846307737105
2014-11-01,234.442372617198,215.986779508896,229.200899773183,252.378286287383
2014-11-02,231.638674306207,221.499942305686,223.3219771173,251.707987495542
2014-11-03,253.951845379553,240.338528305915,220.598489828524,249.784822157548
2014-11-04,180.95032524035,222.180281642036,218.962211172229,244.429551579398
2014-11-05,165.007094957203,199.969755192369,211.126902786055,239.52240776888
2014-11-06,170.290250215683,172.082556804412,204.553563754961,236.333611308187
2014-11-07,176.884097902786,170.727147691891,201.086477831626,233.791793238546
2014-11-08,179.679436267561,175.617928128677,194.057389181335,231.199143127092
2014-11-09,218.2119501502,191.591828106849,192.139285730476,230.06828326396
2014-11-10,280.450184637147,226.113857018302,195.924762767276,230.234588424695
2014-11-11,157.191547297417,218.617894028255,192.530651632571,225.164521617374
2014-11-12,158.674963831996,198.772231922186,191.626061471827,220.506415775142
2014-11-13,157.130173824621,157.665561651345,189.746050558818,217.851647564463
2014-11-14,172.639345291261,162.814827649293,189.1396573286,215.174471964298
2014-11-15,164.511026331348,164.760181815744,186.972741623427,211.802832995259
2014-11-16,188.29158101337,175.147317545326,182.698403175309,210.410577773834
2014-11-17,231.566056723353,194.789554689357,175.714956330481,210.478546217617
2014-11-18,201.441459829483,207.432536798103,181.563077591295,207.178937034657
2014-11-19,140.710376701986,190.639170570556,178.93411362105,202.915470711655
2014-11-20,156.968308531017,164.769443875901,179.45897895426,201.15510554113
2014-11-21,148.687088912458,148.307431549515,175.86614049744,198.964992326282
2014-11-22,173.535620222516,159.892811615584,177.219829581115,197.595119687744
2014-11-23,181.535578700725,167.919429278567,176.206429234218,196.343925274844
2014-11-24,261.02707818411,205.366092369117,180.625582453332,198.207255482901
2014-11-25,157.538859277289,200.033838720708,174.708515967063,194.521106891319
2014-11-26,160.315701430572,192.960546297324,177.577587878564,190.709991236518
2014-11-27,156.485730948459,158.113430552107,177.01795109659,189.504089463773
2014-11-28,154.107286950458,156.96957310983,177.792265102019,187.351753193958
2014-11-29,163.95646370762,158.183160535512,176.423814171319,185.748733590957
2014-11-30,200.5251653084,172.862971988826,179.13661225813,185.747015407776
2014-12-01,253.73782790323,206.073152306416,178.095290789433,186.670993435448
2014-12-02,153.512553765203,202.591848992277,177.520104287706,184.037528698111
2014-12-03,158.959824946037,188.736735538157,177.326407647058,180.835550481251
2014-12-04,151.740724989615,154.737701233618,176.648549652937,179.850957214372
2014-12-05,151.508264326866,154.069604754173,176.27726070671,179.395940451552
2014-12-06,154.625182440513,152.507049888321,175.439806820455,179.004868990309
2014-12-07,202.328304973877,170.361489882766,175.703680917842,179.867384484244
2014-12-08,220.592217973602,194.744061758085,170.85310385497,181.254258440381
2014-12-09,131.311649456059,184.744057467846,167.604191029241,178.308485535495
2014-12-10,150.416066022012,167.439977817224,166.353884845238,173.900549311253
2014-12-11,153.582843414249,145.103519630773,166.623463151282,173.778220366061
2014-12-12,137.595440977869,147.19811680471,164.58744022216,173.063660269311
2014-12-13,119.017578932915,136.731954441677,159.263443107226,171.771707900101
2014-12-14,188.430018560848,148.347679490544,157.27797361965,172.306984960087
2014-12-15,237.711663154533,181.719753549432,159.723608645498,174.788362479517
2014-12-16,134.439271370763,186.860317695382,160.17041177617,172.962860457733
2014-12-17,147.206991136678,173.119308553991,159.711972506836,170.103231115812
2014-12-18,148.168236255476,143.271499587639,158.93845719844,168.48356194317
2014-12-19,173.93098042175,155.406250968334,163.890181916489,169.578907727576
2014-12-20,164.681926827872,161.379622111311,170.720040477948,169.796806549522
2014-12-21,166.528856825836,168.380588025153,167.458097227744,170.423616533635
2014-12-22,186.688377257437,173.511511363323,159.608360935882,170.872005978007
2014-12-23,175.059952201283,176.654956522441,165.85769644827,170.651245983708
2014-12-24,203.625857414953,187.565839048652,173.772039519401,168.49477777773
2014-12-25,239.579065850655,204.149020595984,186.816849012369,170.915220026967
2014-12-26,NA,221.602461632804,188.830265979653,171.293774262553
2014-12-27,NA,239.579065850655,193.30218063739,171.842220311223
2014-12-28,203.882727185788,203.882727185788,200.350391292682,173.685755134753
2014-12-29,216.057721966383,209.970224576086,206.643822301742,175.615431366559
2014-12-30,279.061906992571,227.243145180207,225.073651508129,177.267478234391
2014-12-31,286.209400312659,256.242730755459,240.95510206538,177.807651268217
2015-01-01,734.679402145465,422.000941393495,320.226197321139,192.923941641001
2015-01-02,NA,485.529401127239,320.226197321139,194.273509191794
2015-01-03,214.024549546053,422.286490585818,299.671039687251,196.748363147679
2015-01-04,198.842933980496,206.433741763275,298.695595841066,198.629210948485
2015-01-05,237.463749215981,216.777077580843,302.838697889375,201.60965418628
2015-01-06,172.0475678753,202.784750357259,281.940527692489,200.414361932389
2015-01-07,157.350633954901,188.953983682061,259.326300471125,197.917983615861
2015-01-08,174.248240968054,167.50767151891,192.846223207904,199.780826607383
2015-01-09,159.109730407544,163.180853787962,188.629161607859,200.399713824137
2015-01-10,165.464058036161,166.27400980392,181.752293774843,201.112619485341
2015-01-11,181.612719089627,168.728835844444,179.035406546948,203.02885981687
2015-01-12,255.0381030376,200.704960054463,179.831174829085,208.22691356794
2015-01-13,144.554808611251,193.735210246159,176.228947346683,206.859933056016
2015-01-14,151.003981267428,183.53229763876,175.861663059666,203.65724243854
2015-01-15,141.509771893528,145.689520590736,171.184738906163,204.383426283551
2015-01-16,149.83301483285,147.448922664602,169.859493824064,204.875080504724
2015-01-17,190.86462305336,160.735803259913,173.488145969378,206.777818379645
2015-01-18,238.400238796667,193.032625560959,181.600648784669,209.04786268862
2015-01-19,274.969858569738,234.744906806588,184.448042432117,212.931240566855
2015-01-20,167.869842021942,227.079979796116,187.778761490788,212.97845835545
2015-01-21,182.572707325989,208.470802639223,192.288579499153,213.018967089073
2015-01-22,165.261776337619,171.901441895183,195.681722991166,212.940168057426
2015-01-23,175.085942098092,174.306808587234,199.289284029058,211.920885367538
2015-01-24,170.831282127885,170.393000187866,196.427378182562,209.46560737744
2015-01-25,223.968951931964,189.962058719314,194.365765773319,209.965722706906
2015-01-26,288.387173991986,227.729136017279,196.282525119354,212.579771083075
2015-01-27,161.65558710076,224.670571008237,195.394774416328,211.221122381546
2015-01-28,178.822627736556,209.621796276434,194.859048760695,209.930500281992
2015-01-29,181.361488693265,173.946567843527,197.159007668644,207.115931927724
2015-01-30,180.524923389514,180.236346606445,197.93600499599,203.569472970571
2015-01-31,188.746164283341,183.54419212204,200.495273875341,188.912431236333
2015-02-01,247.809003095278,205.693363589378,203.9009954701,190.812320651138
2015-02-02,303.351636839317,246.635601405979,206.038775876861,193.561821999004
2015-02-03,211.289238213,254.149959382532,213.129297464324,193.934046895612
2015-02-04,176.645983168723,230.428952740347,212.818348240348,191.647082865634
2015-02-05,176.244846112502,188.060022498075,212.087399300239,191.915863701239
2015-02-06,179.001131592522,177.297320291249,211.869714757812,192.867981820802
2015-02-07,233.863101456115,196.369693053713,218.31499149678,194.855143837071
2015-02-08,227.651594671633,213.505275906757,215.435361721973,197.139872645874
2015-02-09,299.921276887239,253.811991004996,214.945310300248,201.62177994091
2015-02-10,170.805864181258,232.792911913377,209.161971152856,201.261551443964
2015-02-11,169.615768566604,213.447636545034,208.157654781125,198.414140294931
2015-02-12,177.537775257122,172.653136001661,208.342358944642,199.51357251646
2015-02-13,158.037647239471,168.397063687732,205.347575465635,199.748028048861
2015-02-14,185.487711094549,173.687711197047,198.436805413982,201.213959355562
2015-02-15,241.514340922583,195.013233085534,200.417197735547,204.270003558553
2015-02-16,262.007438208692,229.669830075275,195.000935067183,206.641430730398
2015-02-17,182.981977683057,228.834585604777,196.740379853154,204.794155359944
2015-02-18,187.428412730154,210.805942873968,199.28504330509,201.876107165291
2015-02-19,165.736878708009,178.71575637374,197.599200940931,201.80500838816
2015-02-20,194.388785324594,182.518025587586,202.792220667377,202.19887765478
2015-02-21,188.401040619974,182.842234884192,203.20841059958,202.970186464192
2015-02-22,201.899672953673,194.896499632747,197.549172318308,203.863977492711
2015-02-23,323.08724715887,237.795986910839,206.27485931119,208.939176327078
2015-02-24,131.6979925978,218.894970903448,198.948575727582,205.863477682605
2015-02-25,150.518723805505,201.767987854058,193.675763024061,201.267862676389
2015-02-26,149.818904538995,144.011873647433,191.401766714202,200.873306590997
2015-02-27,133.814183975251,144.71727077325,182.748252235724,199.373025132287
2015-02-28,156.258904376107,146.630664296784,178.1565184866,198.536272321715
2015-03-01,187.710774971023,159.261287774127,176.129533060507,198.775800707765
2015-03-02,211.876658432624,185.282112593251,160.242306099615,199.546817179408
2015-03-03,140.032639747082,179.87335771691,161.432969978084,195.954271734468
2015-03-04,144.806057173259,165.571785117655,160.616874744906,190.669419078933
2015-03-05,143.566783913987,142.801826944776,159.723714655619,188.412003935633
2015-03-06,155.66749230626,148.013444464502,162.845615845763,187.712720906884
2015-03-07,165.355961486903,154.86341256905,164.14519543302,187.349758086031
2015-03-08,192.376003805068,171.133152532744,164.811656695026,187.795587159782
2015-03-09,272.067247411203,209.933070901058,173.410312263395,189.069058691618
2015-03-10,161.76318349781,208.735478238027,176.514675656356,186.872778319158
2015-03-11,168.807332183162,200.879254364058,179.943429229199,182.502313495688
2015-03-12,146.969955204354,159.180156961775,180.429596556394,181.707783196458
2015-03-13,156.653519557629,157.476935648381,180.570457592304,181.275708229492
2015-03-14,161.346996955366,154.990157239116,179.997748373513,180.736015619434
2015-03-15,181.003845903009,166.334787472001,178.373154387505,181.501555574885
2015-03-16,209.341994865411,183.897612574595,169.41240402382,182.296698367247
2015-03-17,168.854601479993,186.400147416137,170.42546373556,179.874707052494
2015-03-18,181.821904949156,186.672833764853,172.284688416417,177.201855943843
2015-03-19,185.386784222738,178.687763550629,177.772806847614,177.282016161832
2015-03-20,163.843174212578,177.017287794824,178.79990036975,176.49584154458
2015-03-21,189.422330604306,179.550763013207,182.810662319599,177.28535660779
2015-03-22,201.462771927141,184.909425581342,185.733366037332,177.521156161208
2015-03-23,239.217430778224,210.03417776989,190.001285453448,179.21503583315
2015-03-24,169.234414667375,203.30487245758,190.055544480217,178.126193890273
2015-03-25,167.897299631087,192.116381692229,188.066315149064,172.953195639347
2015-03-26,182.176095269976,173.10260318948,187.60764529867,174.635799061753
2015-03-27,177.011627982758,175.69500762794,189.488852980124,175.518895867661
2015-03-28,185.314860629091,181.500861293942,188.902071555093,176.702094403998
2015-03-29,253.422363239299,205.249617283716,196.324870313973,180.689033712799
2015-03-30,220.645182853195,219.794135573861,193.671692038969,182.835242995369
2015-03-31,183.65491906797,219.240821720155,195.731764096197,182.7000477986
2015-04-01,173.079305334436,192.459802418534,196.472050625246,181.406802695328
2015-04-02,209.646506783125,188.793577061844,200.396395127125,183.727264929862
2015-04-03,285.705067673899,222.81029326382,215.924029368716,188.423898613217
2015-04-04,NA,247.675787228512,221.025557491987,189.970695671811
2015-04-05,414.301398068983,342.858992293937,242.098637959968,197.393187521925
2015-04-06,294.544705117003,347.76990198455,254.839934902003,201.878907786859
2015-04-07,286.334059522235,325.82852967658,272.543234980325,205.141340277039
2015-04-08,200.157806232285,260.345523623841,277.211942031678,202.644484680548
2015-04-09,185.18239392777,223.891419894097,272.993991539376,203.457651709367
2015-04-10,202.584866679637,195.975022279898,258.662922402434,204.630482768272
2015-04-11,218.88632133603,202.217860647812,252.81342224561,207.127578814511
2015-04-12,236.5307340367,219.333974017456,232.031555264523,209.901093206145
2015-04-13,207.427491892775,220.948182421835,219.586239089633,211.501110391472
2015-04-14,162.222076630939,202.060100853471,201.855955819448,210.84896562508
2015-04-15,163.647281555233,177.765616692982,196.640166579869,209.262343635144
2015-04-16,163.046066577939,162.971808254704,193.477834101322,209.060658395489
2015-04-17,154.446269527659,160.379872553611,186.600891651039,208.110115498909
2015-04-18,171.326862192308,162.939732765969,179.806683201936,207.621923761742
2015-04-19,200.500324050255,175.424485256741,174.659481775301,208.894741464439
2015-04-20,194.204748878657,188.677311707074,172.77051848757,209.06079765452
2015-04-21,158.115750674728,184.27360786788,172.183900493826,207.555692749923
2015-04-22,159.951202903432,170.757234152272,171.655889257854,204.803393170937
2015-04-23,154.603731533854,157.556895037338,170.449841394413,204.295383339912
2015-04-24,164.881204135377,159.812046190888,171.940546338373,204.190657801866
2015-04-25,158.686896187089,159.390610618773,170.134836909056,203.375060611488
2015-04-26,207.255195700817,176.941098674428,171.099818573422,204.425184490588
2015-04-27,189.855371908371,185.265821265426,170.478479006238,204.582841132229
2015-04-28,167.733423315518,188.281330308235,171.852432240637,201.607530718209
2015-04-29,177.039564879105,178.293016831133,174.212863924163,200.25466271799
2015-04-30,184.323858507496,176.317476330821,178.583470832052,200.278052208882
2015-05-01,213.129093287627,192.530215606574,185.678748648559,201.678394445008
2015-05-02,NA,198.726475897561,190.33251631433,201.389694722612
2015-05-03,310.100744297284,261.614918792455,208.064507451652,202.273596049547
2015-05-04,215.496265197056,262.79850474717,212.485351122115,202.73592713862
2015-05-05,177.50640669646,234.367805396934,214.17034825676,195.983083486313
2015-05-06,148.661396234769,180.554689376095,208.202960703449,190.917690816791
2015-05-07,166.308862990283,164.158888640504,205.20046145058,186.750149270543
2015-05-08,158.674488479024,157.881582568025,196.124693982479,185.309756292999
2015-05-09,173.264862847545,166.082738105617,192.859003820346,184.895953130491
2015-05-10,211.402309478059,181.113886934876,178.7592274176,185.20211433877
2015-05-11,239.257718780303,207.974963701969,182.153720786635,185.909454527807
2015-05-12,167.166559352766,205.942195870376,180.676599737536,183.50097624017
2015-05-13,171.840202501538,192.754826878202,183.987857775646,182.265306469641
2015-05-14,214.144260739869,184.383674198057,190.821486025586,184.068160084535
2015-05-15,232.385467708252,206.123310316553,201.351625915476,186.454902659292
2015-05-16,244.983183743377,230.504304063833,211.597100329166,189.299941449759
2015-05-17,276.863415194508,251.410688882045,220.948686860087,193.550536785413
2015-05-18,253.084763892122,258.310454276669,222.923979018919,196.389352816657
2015-05-19,171.961773855016,233.969984313882,223.609009662097,195.398430934878
2015-05-20,188.583623944626,204.543387230588,226.00092701111,195.20325298578
2015-05-21,161.785757440403,174.110385080015,218.521140825472,195.330683776254
2015-05-22,194.963778528033,181.777719971021,213.175185228298,196.546398207664
2015-05-23,200.641676704098,185.797070890845,206.840684222687,198.14493797052
2015-05-24,322.600520042175,233.459239737811,210.162027999712,202.789280610117
2015-05-25,285.609131774819,265.832580183092,214.945023276579,207.227121015282
2015-05-26,290.663314345537,297.983165055034,232.401132172244,210.143488800062
2015-05-27,181.367400165021,252.546615428459,231.33992279289,209.846706571274
2015-05-28,170.053674829068,214.028129779875,232.555792997105,209.927834246573
2015-05-29,215.91960028255,187.198841150046,236.235044557322,211.015387684431
2015-05-30,188.06710348959,189.591592337392,234.329806191487,211.146270376113
2015-05-31,220.546619658328,207.62478691927,221.918077130647,211.405624445019
2015-06-01,203.528568914687,204.047430687535,209.847406121804,211.139507704129
2015-06-02,187.199803786464,203.758330786493,194.632183980764,206.987448903088
2015-06-03,189.162495476411,193.296956059187,195.778521526557,206.097794520634
2015-06-04,204.945439301045,192.970946679897,200.787367120054,207.038934100515
2015-06-05,198.983004982785,197.17923282144,198.741757021927,208.750553445685
2015-06-06,203.82740849216,202.416701755636,201.059448934069,210.026694449151
2015-06-07,256.404672638149,219.738362037698,206.332692019337,213.35085037293
2015-06-08,251.56924015328,237.267107094529,213.397496613248,216.014264567003
2015-06-09,201.140234952647,236.371382581358,215.447560020039,215.665214413077
2015-06-10,177.899676739782,210.203050615236,213.791263147006,213.578206180406
2015-06-11,170.30022493199,183.113378874806,208.589208984399,213.684793445006
2015-06-12,166.83987842108,171.679926697618,203.997333761298,213.51471439465
2015-06-13,188.046549364534,175.062217572535,201.742925314495,212.627037136986
2015-06-14,249.01563619246,201.300687992692,200.687348679396,213.192689126245
2015-06-15,226.836402946679,221.299529501225,197.154086221311,212.57545168418
2015-06-16,204.568253726942,226.806764288694,197.643803189067,210.116432586644
2015-06-17,169.776796961243,200.393817878288,196.483391792133,207.282828269267
2015-06-18,192.576640210376,188.973896966187,199.665736831902,207.984014199721
2015-06-19,218.936628292534,191.965264216302,206.760232652391,208.948482745247
2015-06-20,194.760757519759,200.888107272915,207.74761620463,210.077763569882
2015-06-21,304.599655442127,235.996070964418,213.234527023141,213.206435933318
2015-06-22,230.444175353226,238.887377580959,213.781159205951,214.23410830053
2015-06-23,216.573730822669,246.677725189142,215.600170887121,211.345289572065
2015-06-24,209.61825246932,218.878719548405,221.636755055012,208.742862198589
2015-06-25,245.072477158902,223.754820150297,229.590669744182,207.181532157951
2015-06-26,236.190410210944,230.293713279722,231.814636454194,209.059032501989
2015-06-27,257.106215449372,246.123034273073,240.983086149726,212.040283893095
2015-06-28,326.588716778906,273.295114146407,245.941996891905,215.830929463648
2015-06-29,282.879254178019,288.858062135432,253.432722438305,219.055832548288
2015-06-30,236.480237405127,281.982736120684,256.276509092941,219.597792335594
2015-07-01,232.486617184481,250.615369589209,259.543418337964,220.582759963819
2015-07-02,201.482894612478,223.483249734029,253.316335117047,221.06857937967
2015-07-03,200.656394819875,211.541968872278,248.240047204037,221.45952833693
2015-07-04,221.456804914301,207.865364782218,243.147274270455,221.905763060109
2015-07-05,283.721100425233,235.278100053136,237.023329077073,224.768536554786
2015-07-06,252.520644998612,252.566183446048,232.686384908587,226.413578328653
2015-07-07,228.199135628204,254.813627017349,231.503370369026,225.460688564803
2015-07-08,201.276169303309,227.331983310041,227.04473495743,223.761598333385
2015-07-09,221.072345625433,216.849216852315,229.843227959281,224.434980450709
2015-07-10,207.17650548817,209.841673472304,230.774672340466,225.424062503019
2015-07-11,220.933155762458,216.394002292021,230.699865318774,227.134634490535
2015-07-12,260.705328004979,229.604996418536,227.411897830166,230.305764544045
2015-07-13,264.597432426399,248.745305397945,229.137153176993,232.891943025865
2015-07-14,232.493426358307,252.598728929895,229.750623281294,232.333760261198
2015-07-15,238.69740428558,245.262754356762,235.096513993047,232.73446976589
2015-07-16,249.436102919432,240.208977854439,239.148479320761,234.250275481853
2015-07-17,225.350172397894,237.827893200968,241.744717450721,236.12775438174
2015-07-18,223.225720419109,232.670665245478,242.072226687385,237.163196280683
2015-07-19,277.283017117503,241.952969978169,244.440467989175,238.998802831936
2015-07-20,306.121257496382,268.876665010998,250.372442999172,242.735732361353
2015-07-21,240.746349865458,274.716874826448,251.551432071623,241.019714996003
2015-07-22,252.537770073155,266.468459144999,253.528627184133,241.756168153334
2015-07-23,315.778858406198,266.395430951276,261.454025602126,244.588402701419
2015-07-24,275.393945840551,278.769572370952,268.813404049576,246.795640734011
2015-07-25,287.218855837558,291.155674429667,278.224159258172,248.209948743362
2015-07-26,279.012063194698,280.541621624269,278.478430740112,249.646916964293
2015-07-27,324.289562165367,296.840160399208,281.150240250257,251.901391686307
2015-07-28,270.09370839201,291.131777917358,285.466028268867,250.00558603574
2015-07-29,279.050447894253,291.14457281721,289.364951477852,249.877102603398
2015-07-30,291.888874483739,280.344343590001,286.706779686882,251.736452840936
2015-07-31,264.368692182638,278.436004853543,285.131743450038,252.806321129465
2015-08-01,298.575495178747,284.944353948375,286.754120498779,256.064462088064
2015-08-02,330.565697081598,297.836628147661,294.118925339765,260.423834647182
2015-08-03,314.534832424041,314.558674894795,292.725392519575,263.54725838912
2015-08-04,285.95746379904,310.352664434893,294.991643292008,263.622304139919
2015-08-05,290.677754478441,297.056683567174,296.652687089749,264.902744055349
2015-08-06,295.937228006922,290.857482094801,297.231023307347,267.175834403629
2015-08-07,303.435623053086,296.683535179483,302.812013431696,270.604003992547
2015-08-08,309.017901974014,302.796917678007,304.30378583102,273.555197158607
2015-08-09,360.099218338807,324.184247788636,308.522860296336,278.686831818024
2015-08-10,297.57411839492,322.23041290258,306.099901149319,281.258676201664
2015-08-11,280.494389206316,312.722575313348,305.319461921787,281.922738658085
2015-08-12,259.954305172554,279.340937591263,300.930397735231,281.766929018694
2015-08-13,284.838190188473,275.095628189114,299.344820904024,283.523464717693
2015-08-14,278.254180784902,274.348892048643,295.747472008569,284.850873325053
2015-08-15,281.541845603664,281.544738859013,291.822321098519,285.928247240631
2015-08-16,318.100255239128,292.632093875898,285.822469227137,289.040666127921
2015-08-17,275.156158022317,291.599419621703,282.619903459622,290.783298262256
2015-08-18,245.416350031173,279.557587764206,277.60875500603,289.713947017749
2015-08-19,259.118790920854,259.897099658114,277.489395827216,288.136683038704
2015-08-20,253.81073704573,252.781959332586,273.05690252111,288.575085293076
2015-08-21,256.15208905678,256.360539007788,269.899460845663,288.696371165009
2015-08-22,275.300581498045,261.754469200185,269.007851687718,287.527645183012
2015-08-23,331.680968109733,287.711212888186,270.947953526376,289.403879258652
2015-08-24,305.048217882244,304.009922496674,275.21824779208,289.998191326808
2015-08-25,233.372000192843,290.033728728273,273.497626386604,288.476855893413
2015-08-26,247.519934182834,261.98005075264,271.840646852601,285.917868293995
2015-08-27,228.629377710558,236.507104028745,268.243309804719,284.535723937946
2015-08-28,224.768970588124,233.639427493838,263.76000716634,282.726341361075
2015-08-29,247.522411731005,233.640253343229,259.79169719962,281.247459269318
2015-08-30,264.750216898684,245.680533072604,250.230161312327,281.260176759852
2015-08-31,264.655259974545,258.975962868078,244.459738754085,280.129502253046
2015-09-01,206.015372992434,245.140283288554,240.551649154026,275.977824783407
2015-09-02,206.761551497602,225.81072815486,234.729023056136,272.385382085859
2015-09-03,188.597200364139,200.458041618058,229.010140578076,269.140039971362
